mean_r,std_r,kur_r,skew_r,mean_g,std_g,kur_g,skew_g,mean_b,std_b,kur_b,skew_b,entropy_r,entropy_g,contrast_r,contrast_g,contrast_b,corr_rg,corr_rb,corr_gb,moment_r,moment_g,moment_b,label
190.6802,23.29755197,0.248917309,-0.905409017,185.5832,21.21587325,0.674598724,-1.007051592,183.6428,18.01887367,1.471263231,-1.085925501,9.202528712,9.203492279,9.205314994,151,154,159,0.98793983,0.964706984,0.926642049,542.775928,450.1132778,1
130.0223,34.34333127,0.249087329,0.360421735,130.2056,34.11150728,0.249189957,0.304552126,132.0972,33.80841245,0.328454741,0.308454983,9.175244891,9.175636665,9.177246221,209,208,207,0.993223597,0.996695274,0.986331071,1179.464403,1163.594929,0
162.6225,50.40521395,-0.645954785,-0.568820536,148.6749,49.71712592,-0.706909493,-0.521227777,135.0958,45.95446031,-0.768848833,-0.484171866,9.156919786,9.147751003,9.145793059,222,227,217,0.984378023,0.976235763,0.937502359,2540.685594,2471.79261,1
127.1384,34.47730334,0.130952604,0.836919067,128.5736,33.91170864,0.206243629,0.865927808,131.2419,32.95337895,0.293864725,0.886488099,9.175181624,9.177132569,9.180246611,181,178,179,0.990350236,0.994266981,0.98036677,1188.684445,1150.003983,0
121.8801,28.26441798,0.16146529,0.225481041,118.7842,27.01486314,0.226606262,0.240887328,117.4768,25.88566518,0.323113033,0.252159015,9.183121873,9.184196505,9.185828398,184,181,178,0.988649857,0.990233803,0.975884453,798.877324,729.8028304,0
133.9217,41.43397361,-1.070604797,0.325134494,131.8747,38.3716119,-1.013304137,0.300083615,128.9958,34.28425852,-0.842914577,0.266426711,9.162673868,9.168092318,9.174976288,184,189,195,0.995244372,0.992571684,0.981291079,1716.774169,1472.3806,1
119.8664,24.88184782,0.245599666,0.521297607,127.1795,22.14723639,0.4035196,0.556981682,133.4514,20.58311536,0.497891809,0.47356418,9.18912317,9.195432993,9.198583246,147,144,145,0.974699494,0.976749053,0.926342931,619.106351,490.5000798,0
149.5658,40.07095295,-0.478572969,-0.384942711,146.6402,38.34060177,-0.445603647,-0.398959857,140.8585,35.62061029,-0.365749683,-0.432311116,9.171744267,9.173621625,9.175982087,214,204,199,0.99675302,0.994958833,0.987735294,1605.68127,1470.001744,1
130.4783,36.63514609,-0.77140206,-0.097626783,128.9301,34.07397855,-0.58872514,-0.106704879,127.4724,30.20816509,-0.32448487,-0.146880439,9.169190202,9.173928636,9.181111891,203,208,202,0.99220128,0.991817905,0.975914726,1342.133929,1161.036014,1
140.486,33.82842006,-0.321562067,-0.133757614,138.5875,32.42786061,-0.305273095,-0.088041403,135.438,30.02099858,-0.308617599,-0.041534106,9.180160591,9.182009343,9.185099263,217,212,195,0.994626756,0.993598397,0.984351687,1144.362004,1051.566144,0
133.7001,12.1313132,8.742897934,2.189196798,136.0425,11.2333385,9.810068167,2.319409101,138.3224,10.723034,11.11619703,2.496875724,9.20644396,9.207109186,9.20749531,113,112,110,0.975003002,0.979834303,0.974984066,147.16876,126.1878938,0
144.7832,31.0197872,-0.651509309,-0.117933184,141.4528,30.44952827,-0.618107008,-0.015755257,136.5183,28.60751414,-0.430743382,0.140573016,9.186742301,9.186694488,9.188191245,175,175,172,0.995132521,0.993568876,0.983289863,962.2271978,927.1737722,1
156.3376,36.78710136,-0.347421165,-0.726844817,153.8263,35.54188695,-0.321269427,-0.738290545,148.5678,33.78594387,-0.202959431,-0.774458276,9.180143914,9.181257122,9.182096745,190,181,180,0.99559108,0.99510055,0.988616862,1353.290826,1263.225728,1
143.0096,26.85390675,0.906963816,0.085833252,137.8655,26.46865712,0.935523785,0.25089289,134.837,24.61642198,1.069943938,0.320246575,9.192358746,9.191749666,9.193627555,209,204,191,0.98778521,0.988996039,0.973421424,721.1323078,700.5898098,0
130.7552,37.23415197,-0.690974913,0.539568643,128.6005,34.80963516,-0.693126601,0.539163013,126.1122,31.66753245,-0.662341446,0.492068743,9.170753956,9.174572029,9.179404038,189,168,180,0.995366669,0.991175831,0.980895116,1386.382073,1211.7107,1
164.522,20.06186721,0.401138118,-1.049152777,164.7791,20.46297396,0.478103124,-1.055959092,164.6543,19.61720142,0.322166175,-0.99741093,9.202513484,9.202209201,9.202895671,124,127,124,0.99216507,0.993253392,0.989556075,402.478516,418.7333032,0
151.9506,30.00223258,-0.150824078,-0.473406968,148.6476,29.8336926,-0.153378695,-0.382591069,143.2054,28.64454941,-0.060392386,-0.270299774,9.189785441,9.189208465,9.189506162,189,188,184,0.992796869,0.991402955,0.975351103,900.1339596,890.0492142,1
133.7255,23.15464856,0.932990971,-1.061909004,131.4844,21.8017971,1.124807991,-1.086020459,128.0957,19.1360639,1.38404296,-1.081456577,9.194026528,9.195414197,9.198340778,150,147,140,0.989549879,0.977466148,0.94931079,536.1377498,475.3183566,1
156.0733,34.79643555,-0.537883365,-0.627831851,154.6627,32.42852338,-0.417988405,-0.632962383,149.4076,29.24798561,-0.092119305,-0.675187132,9.183657188,9.186838876,9.189860908,184,181,182,0.991617023,0.986307231,0.96536144,1210.791927,1051.609129,1
100.2377,14.52443454,1.037797905,0.488033905,100.1416,13.592165,1.169288028,0.574566335,101.4782,12.80706542,1.110801109,0.542876762,9.199954179,9.201261874,9.202478959,114,106,102,0.978263926,0.981474664,0.956691593,210.9591987,184.7469494,0
154.9381,19.14980074,1.16630373,0.403123898,153.2864,19.13567284,1.242336631,0.416598418,157.0257,18.88005401,1.350809467,0.420861262,9.202750762,9.202600018,9.203160157,158,157,159,0.986416222,0.992631851,0.980265558,366.7148684,366.173975,0
128.0913,35.02098177,-0.611610141,0.336435783,128.985,32.7964415,-0.580568576,0.391345919,130.3122,30.17146551,-0.550669134,0.401765225,9.173067893,9.178316978,9.183836586,187,180,172,0.995487888,0.996026833,0.98879574,1226.469164,1075.606575,1
128.7711,30.70763594,0.065168682,0.01106681,127.6839,30.08370291,0.166420782,-0.001183942,128.4094,28.82600547,0.320602834,-0.023986166,9.181022722,9.18167982,9.184317836,210,214,217,0.992720418,0.990991429,0.977722263,942.9589048,905.0291808,0
148.2379,42.59625692,-0.735994051,-0.525041557,144.9908,41.76863794,-0.644614217,-0.57719965,138.2428,39.39226889,-0.487855787,-0.654327383,9.16513105,9.164543522,9.16510821,190,186,180,0.994422827,0.994254205,0.987168248,1814.441104,1744.619115,1
116.0686,19.00875309,4.050526677,-1.874238079,112.5036,19.10651164,4.203301451,-1.910766338,113.9443,20.12337938,3.766277286,-1.590172372,9.194892672,9.193550496,9.192401535,124,127,139,0.956152514,0.917997741,0.812110891,361.332694,365.058787,0
104.0151,37.63566489,0.170754243,0.254516864,103.0213,38.0183304,0.190147191,0.214619465,104.215,37.22682064,0.245619512,0.176486029,9.141727064,9.13821323,9.142529893,239,242,241,0.996327535,0.996758057,0.993877132,1416.443272,1445.393446,1
151.9553,33.44994921,-0.470362137,-0.284332419,153.3947,29.35384322,-0.345096674,-0.340564104,151.2576,26.31101371,-0.033779972,-0.493477718,9.184994101,9.191276071,9.194501458,178,169,164,0.991959082,0.988470714,0.971566016,1118.899102,861.6481119,1
128.7773,35.26319192,-0.327972088,0.198505718,127.8065,33.21848368,-0.248662763,0.191206816,127.1413,31.55818649,-0.014434309,0.131764988,9.172151823,9.175989069,9.17882121,200,196,198,0.98980495,0.989390062,0.970513294,1243.492705,1103.467658,1
112.3211,26.33746371,-0.112868766,0.846097804,113.6371,23.72483095,0.0783586,0.918728631,114.2339,21.23259736,0.376914142,0.976207029,9.184081248,9.189547161,9.193840527,174,160,156,0.991304145,0.992418937,0.987477912,693.6619948,562.8676036,0
121.5064,35.01706668,-0.326689311,0.613014076,125.2684,34.14385979,-0.320884843,0.540645696,127.7063,33.13926131,-0.27325006,0.466304012,9.169919169,9.173913627,9.177083009,199,199,200,0.986529651,0.991353475,0.965322157,1226.194959,1165.803161,1
117.7416,12.41241433,1.468975427,-0.494656488,118.276,11.99377439,1.512083975,-0.500390524,119.9695,11.11511447,1.620600061,-0.525094313,9.204634786,9.205066982,9.205946946,128,127,125,0.993235534,0.981035994,0.972055632,154.0680294,143.850624,1
134.3233,38.40129916,-0.913172337,-0.17699859,134.3429,34.51293554,-0.733694998,-0.250418298,132.5279,30.68711817,-0.486295754,-0.361814537,9.167354199,9.175613461,9.182028099,186,178,169,0.991353387,0.98716866,0.964731348,1474.659777,1191.14272,1
116.8135,19.37190537,1.560319709,0.308164165,119.1292,17.88646157,1.61196206,0.359283721,121.0771,16.71488425,1.576400936,0.337091788,9.196551472,9.199089612,9.200830081,159,152,144,0.984361733,0.986265064,0.968791503,375.2707178,319.9255074,0
123.4357,32.66953115,-0.469730248,0.097982491,120.3696,31.5383829,-0.423247058,0.114195664,118.1047,29.57033544,-0.272934318,0.144114117,9.174510748,9.175286478,9.178444362,187,186,180,0.993163595,0.989826247,0.978154432,1067.298266,994.6695958,0
111.4906,19.08795724,2.227807009,0.980591378,116.9823,17.66387236,3.358636395,1.428716211,123.4288,17.05228813,3.42495623,1.449096751,9.196198461,9.199543731,9.20127809,143,137,144,0.961655288,0.979143217,0.922209892,364.3501116,312.0123867,0
136.9025,37.64769839,-0.813385505,0.354588331,133.2241,34.50064752,-0.705241642,0.399228019,130.7097,31.48113762,-0.600201541,0.366155306,9.172784478,9.177169919,9.181556062,176,168,171,0.985191845,0.991173256,0.966934385,1417.349194,1190.294679,1
134.404,18.72573053,0.889680623,-0.799702101,131.4038,17.51994137,0.977381547,-0.759210805,127.1843,15.32923786,1.280900938,-0.650882507,9.200126902,9.201028031,9.202801303,164,161,153,0.983754228,0.965307328,0.920530842,350.652984,306.9483456,1
119.1257,23.48540184,0.105943684,-0.566101465,117.8496,22.27459045,0.241551392,-0.636452296,116.2484,19.95133322,0.506062396,-0.745061919,9.189675111,9.191312745,9.194657603,138,136,131,0.994520333,0.981270945,0.964410967,551.5640995,496.1573798,1
118.8523,25.46761639,1.06202899,0.967038686,117.3495,27.0085977,1.241964819,0.983045246,117.6775,26.32642957,1.226604973,0.933982597,9.188394795,9.185069814,9.186354267,161,167,164,0.986313579,0.990368693,0.974217593,648.5994847,729.4643498,0
148.0057,49.22649558,-0.813014249,0.948821274,146.4403,48.65618394,-0.836519539,0.951227338,146.0222,48.44117987,-0.804689655,0.956345018,9.159087072,9.15922544,9.159387492,163,153,167,0.963824381,0.974516039,0.940325312,2423.247868,2367.424236,0
96.8345,14.34026184,2.113666543,0.861942994,99.8867,12.93677947,2.953218398,0.987608021,102.3844,11.98695277,3.978106236,1.12694045,9.199671459,9.202195774,9.203698588,160,164,166,0.985592696,0.988571277,0.977003052,205.6431098,167.3602631,0
158.7294,36.4890446,-0.329242726,-0.618215567,157.9124,31.9176178,-0.149761227,-0.683110712,153.6493,28.15130742,0.222001657,-0.799654588,9.181802435,9.188440928,9.192331859,200,172,166,0.992908974,0.989293274,0.975658884,1331.450376,1018.734326,1
124.1661,20.23049952,11.10197176,3.181496173,126.376,18.8027983,11.51065576,3.209564374,128.0914,17.6251935,11.68071841,3.215322192,9.198778355,9.200608728,9.201949145,153,150,145,0.954138204,0.958278483,0.938129111,409.2731108,353.545224,0
132.9107,34.6434543,-0.607764583,-0.066356821,132.2391,31.11440713,-0.566438238,-0.064737664,130.503,28.17842066,-0.379834029,-0.134552982,9.17509734,9.181811915,9.186259836,194,181,188,0.992687399,0.987669432,0.969571167,1200.168926,968.1063312,1
115.7304,36.79164193,-0.082251446,0.12048074,113.8404,36.81899412,-0.091134161,0.08332821,113.5906,36.16408981,-0.029284275,0.049841828,9.157558273,9.155304742,9.156794115,221,224,224,0.99680311,0.997309702,0.994685054,1353.624916,1355.638328,1
129.4114,35.97901263,-0.573345078,0.285913388,128.8796,34.88612767,-0.422551365,0.283395179,128.55,32.82433396,-0.214097426,0.241808042,9.171480608,9.173451203,9.177367626,195,191,194,0.993445759,0.990297163,0.978086439,1294.48935,1217.041904,0
139.5837,42.18588857,-1.073180002,0.053047269,133.6667,38.21462823,-1.056693981,0.039564278,129.0767,34.78509763,-0.840618611,-0.030259663,9.163451026,9.168443683,9.17284761,212,189,192,0.990390965,0.986751166,0.962316105,1779.649194,1460.357811,1
153.7329,30.78766242,-0.88427409,-0.110925117,154.8398,27.88296498,-0.727192392,-0.02912,154.8079,24.34949276,-0.364333333,-0.057666081,9.189825377,9.19387884,9.197782001,182,178,172,0.991911969,0.978253571,0.955816639,947.8801576,777.459736,0
135.9709,34.6647927,-0.889736342,-0.318478095,136.4102,31.8627641,-0.835795845,-0.2636815,131.4424,29.2875141,-0.723921267,-0.225961434,9.176063455,9.181869557,9.184559964,185,187,176,0.99202397,0.991178653,0.976850611,1201.647853,1015.235736,1
111.4822,16.57637123,0.764705804,0.173443372,115.6831,15.12654205,0.916795305,0.30786464,119.0117,14.52178237,0.978362635,0.295382511,9.19923134,9.201814985,9.202914535,134,129,123,0.973274681,0.984977913,0.954932957,274.7760832,228.8122744,0
134.7205,37.83156063,-0.817642384,0.430648599,131.1349,34.33990539,-0.685596687,0.490497441,129.0509,31.04279158,-0.58816501,0.467327873,9.171478106,9.176712422,9.18188356,177,168,173,0.98604499,0.990565921,0.966624316,1431.22698,1179.229102,1
125.633,9.840147916,2.134470784,0.707724768,125.5893,9.590830283,2.181308024,0.68811642,126.6439,9.314402439,2.292089708,0.625284318,9.207314781,9.207461865,9.207665016,100,100,104,0.990861719,0.985170299,0.979372595,96.828511,91.98402551,0
129.0393,49.39023948,-1.206143823,0.208515596,126.2254,46.4223157,-1.141380596,0.218331609,122.5874,42.55095018,-0.989662021,0.176312124,9.135522577,9.14144155,9.148602471,211,213,210,0.994744234,0.99270678,0.981762945,2439.395756,2155.031395,1
149.3559,19.62496969,-0.252346919,0.151087854,151.6313,18.55749337,-0.220219524,0.151245621,152.8681,17.16339426,-0.129544142,0.105774543,9.20169578,9.202844446,9.204023319,139,129,123,0.987907153,0.989322258,0.972483676,385.1394352,344.3805603,0
168.7009,42.49472955,0.360715106,-0.712600076,165.7022,40.74535943,0.44560673,-0.703836523,160.6084,38.6390793,0.49943475,-0.65151459,9.1749742,9.176741116,9.178405963,240,246,247,0.995146081,0.994585087,0.985251033,1805.802039,1660.184315,1
122.5673,31.95499446,-0.397233323,0.232681193,124.0164,28.84206184,-0.262038379,0.118621,124.84,26.21281748,-0.102630454,-0.034192226,9.175992332,9.182824241,9.187725864,183,179,174,0.985810806,0.979105036,0.944184876,1021.121671,831.864531,1
142.653,37.90478322,-0.873059953,-0.335783086,141.8471,33.83739531,-0.681582327,-0.35756968,138.2744,29.46041589,-0.389476918,-0.42394207,9.172848215,9.180281613,9.186390974,193,186,183,0.992571091,0.973160725,0.956745826,1436.772591,1144.969322,1
126.6229,50.71398126,-0.772179267,0.099060236,126.4719,49.39546144,-0.774934513,0.028905443,125.4714,47.40671874,-0.736893936,-0.041501516,9.124999722,9.128567455,9.133278217,253,253,249,0.997445284,0.997306776,0.992283263,2571.907896,2439.91161,1
150.0774,36.68888673,-0.517119737,-0.403607019,151.1973,32.3762316,-0.348573542,-0.467778359,148.4043,28.82986371,0.051747049,-0.631239595,9.178493284,9.186048905,9.190226513,190,171,165,0.994007266,0.988315782,0.975654179,1346.074409,1048.220373,1
129.3981,43.65570085,-0.284739775,0.163888852,128.7963,42.44714132,-0.229563851,0.09260366,127.9534,40.65546739,-0.144742943,-0.008276285,9.150905345,9.153164754,9.156642081,242,244,246,0.994240082,0.994928554,0.983705486,1905.820216,1801.759806,1
129.3695,35.54646775,-0.571959642,-0.085031247,129.1759,32.43098147,-0.508838521,-0.103774916,127.8848,29.70331848,-0.402270597,-0.186068795,9.170906975,9.177578339,9.182231873,185,177,178,0.993856663,0.99077421,0.977512972,1263.55137,1051.768559,1
151.2947,19.23514107,-0.12985333,0.106422379,152.8909,18.27958416,-0.08229853,0.103136215,154.0428,17.23621096,-0.032988652,0.083422466,9.202231828,9.203172265,9.204060618,135,129,120,0.983640695,0.986000886,0.958091983,369.9906519,334.1431972,0
137.9847,33.70609538,0.412931606,-0.834868756,136.4034,33.2929252,0.39600781,-0.885748923,138.465,34.11652056,0.394227702,-0.968123412,9.177014231,9.176944884,9.175999045,224,213,208,0.990431512,0.990692212,0.976897146,1136.100866,1108.418868,0
122.1489,40.02358216,-0.14758566,0.449771849,120.9272,39.60921484,-0.154996861,0.408644566,119.7384,38.1228326,-0.154533542,0.336025046,9.156571921,9.156320009,9.158913806,225,222,219,0.993894778,0.994012137,0.983273868,1601.887129,1568.8899,1
127.1425,21.69623455,1.038804608,-0.472244019,123.6147,21.82644827,1.075227279,-0.492064796,121.1113,20.33001998,1.192120232,-0.36341986,9.195048636,9.193899197,9.195643496,170,177,169,0.978044291,0.987635185,0.958842357,470.7265938,476.3938439,1
116.6481,29.25146264,1.33908754,0.839870346,118.8966,27.55082773,1.735740948,0.823039575,119.2681,26.71840232,1.89329192,0.628788395,9.179901929,9.184223138,9.185488119,208,187,203,0.962124375,0.974232781,0.903673581,855.6480664,759.0481084,1
137.9415,31.65619493,-0.475257196,-0.283210605,135.2022,30.81437838,-0.298343233,-0.24448481,131.9599,29.10112527,-0.142667602,-0.21222872,9.182739732,9.18316571,9.184986953,193,200,192,0.990252956,0.990262703,0.973706162,1002.114678,949.5259152,1
114.9448,8.121216224,0.564811589,0.364412239,112.187,7.156914908,0.773896367,0.34356781,112.4531,6.239262808,0.881239255,0.259925597,9.207858684,9.208315308,9.208805567,68,64,58,0.968233479,0.949433871,0.91873718,65.95415296,51.221431,0
131.3415,43.4152678,-0.792803118,-0.051448034,130.291,41.05159825,-0.777622494,-0.056483551,126.9201,38.20810275,-0.740624531,-0.081471045,9.152752145,9.158227677,9.162791049,218,210,206,0.997217099,0.996977385,0.991420249,1884.885478,1685.233719,1
161.4951,36.72479783,-0.147590594,-0.747565742,160.5581,32.70133062,0.008773818,-0.751717737,155.9129,29.41826497,0.336143538,-0.787846879,9.18211721,9.187955728,9.191189353,208,200,201,0.991838999,0.989960872,0.975232902,1348.710776,1069.377024,1
103.1808,15.59273265,1.090367195,0.4807905,104.0894,15.97154994,1.192369593,0.529216131,105.45,15.55282289,1.256226554,0.553241301,9.199037693,9.198714516,9.199610684,138,138,135,0.985134591,0.992531075,0.980287225,243.1333114,255.0904076,0
117.0283,30.93300016,-0.290125197,0.453627929,120.4395,29.98863017,-0.200610369,0.474121994,126.3832,28.68606557,-0.102029765,0.492153646,9.175786311,9.17973144,9.184945346,184,192,185,0.990403769,0.992070441,0.976498256,956.8504991,899.3179397,0
105.6814,20.10514099,4.810927627,1.63298855,111.7405,19.85938468,5.020511245,1.646069355,117.5031,19.7175351,4.334614804,1.485680432,9.193489469,9.195583743,9.197049605,181,189,193,0.948894932,0.977293799,0.908372827,404.216694,394.3951598,0
123.4983,38.25028362,-0.582578402,0.690547212,122.3879,35.85783922,-0.603760868,0.658492049,121.6431,32.41484108,-0.631001696,0.586169078,9.164230891,9.168915918,9.17579987,174,165,156,0.99456203,0.994252229,0.98434366,1463.084197,1285.784634,1
100.2527,14.70760493,2.984019362,1.058720855,101.75,13.8611796,3.119688142,1.053470256,103.4166,12.82323066,3.003548482,0.977344047,9.199948041,9.201361672,9.202864701,130,123,123,0.982417223,0.981126741,0.960165734,216.3136427,192.1323,0
132.7285,33.93050527,-0.34891628,0.071435599,129.8667,32.72252024,-0.289681895,0.089110214,128.7444,31.35206642,-0.232330432,0.078470699,9.17683335,9.177846484,9.180002985,188,189,189,0.994281002,0.993196547,0.984122235,1151.279188,1070.763331,0
94.5802,29.75352698,-0.9181885,-0.087937888,93.5116,28.57765325,-0.953764588,-0.111250993,93.2066,26.44467652,-0.924682739,-0.140490489,9.158455822,9.161400333,9.168275309,168,159,162,0.995913291,0.99163839,0.981657557,885.272368,816.6822654,1
147.5104,30.20963906,-0.399959785,-0.336716162,147.3028,28.8752093,-0.208847603,-0.330344361,145.7882,27.11033273,0.112633132,-0.310036532,9.188423642,9.190293099,9.192342277,186,184,191,0.991471159,0.991792154,0.976462898,912.6222918,833.7777122,1
141.777,20.55888788,-0.440601793,0.086608372,141.6288,19.90451232,-0.481272745,0.11933512,141.3209,18.78825493,-0.515941459,0.136892914,9.199775296,9.200437532,9.201491604,128,127,124,0.996812948,0.994631933,0.99052932,422.667871,396.1896106,0
121.8221,16.16953467,3.320462108,1.474100161,123.7361,15.24933627,3.920992298,1.577759512,125.8708,14.56220819,4.799076582,1.728424591,9.201977808,9.203133875,9.204002796,126,125,124,0.985688596,0.989701691,0.983854315,261.4538516,232.5422568,0
170.0484,21.35399395,4.305003337,-1.614318724,176.0707,21.58596538,4.462216129,-1.668771819,182.6881,21.29609397,4.457831922,-1.6748044,9.201713683,9.202119342,9.20294888,200,205,199,0.99253349,0.991730558,0.984617139,455.9930574,465.9539015,0
139.651,8.689200136,7.510873135,1.712167892,139.3041,7.972265876,5.546073045,1.445885381,139.1185,7.218078536,5.333637776,1.388069553,9.208462032,9.208741144,9.209022152,100,84,83,0.971606177,0.955130602,0.93891054,75.502199,63.55702319,0
120.7866,35.41524898,-0.40928429,0.215080592,121.9573,34.42837023,-0.167500552,0.287199695,125.1299,32.48061924,0.0186622,0.334302928,9.166670658,9.170128008,9.176556878,198,216,214,0.994984232,0.995851281,0.990234944,1254.23986,1185.312677,1
106.2266,42.5685195,-0.503904323,0.07876044,104.9751,42.4608064,-0.541265013,0.029950412,105.0407,41.53658681,-0.603393697,0.003857567,9.124295117,9.121735375,9.125842828,232,230,223,0.995377725,0.995993763,0.987751956,1812.078852,1802.92008,1
115.1758,37.64839033,-0.354314746,0.563384861,115.1805,34.3848327,-0.353632604,0.543104626,113.4587,32.08352684,-0.366788225,0.429040985,9.157981353,9.166634679,9.170673517,189,185,190,0.985370245,0.985998512,0.955099771,1417.401294,1182.31672,1
146.3934,39.14213888,-0.562087547,-0.090692171,148.1103,35.75447292,-0.356443639,-0.201714209,146.8302,32.14168894,-0.042127534,-0.392437569,9.173032362,9.179797294,9.184966858,204,192,185,0.991916764,0.988307238,0.967637726,1532.107036,1278.382334,1
139.5474,22.74280882,-0.319830327,-0.030588809,139.7222,22.05526756,-0.235850091,0.070221589,139.5977,20.95601715,-0.10080334,0.161182228,9.19687318,9.197783158,9.19904307,144,147,145,0.997091744,0.995310818,0.991145708,517.2353532,486.4348272,0
150.4947,35.37836022,0.277525948,-0.707335455,142.3628,35.80933644,0.193888721,-0.630112549,135.3546,33.134747,0.205716203,-0.579597139,9.180004843,9.175526862,9.177649409,210,222,214,0.990592183,0.991192631,0.975898351,1251.628372,1282.308576,1
121.8082,30.62546674,0.497304773,0.658952485,124.4456,29.85485958,0.567208294,0.738428134,128.0659,29.81354989,0.756456732,0.804990706,9.179457143,9.182418168,9.18415656,192,187,193,0.990954077,0.991776705,0.980267465,937.9192128,891.3126406,0
122.3622,39.32854194,0.04060871,-0.158032446,121.2861,39.53466892,0.061026189,-0.188483526,121.9357,38.68423665,0.082761977,-0.212730817,9.15410014,9.152008151,9.155240401,246,247,250,0.99578942,0.996383825,0.991504279,1546.734211,1562.990047,1
117.6265,30.54307446,0.415874477,0.592856577,119.8546,31.0908935,0.476994168,0.636970255,123.536,30.9578989,0.577728401,0.671305692,9.177204518,9.177386099,9.179666763,188,200,203,0.987579953,0.990819492,0.96957901,932.8793978,966.6436588,0
115.317,42.32818341,-0.380274233,0.350802558,114.879,41.21343663,-0.323116359,0.283341446,114.5998,39.53139309,-0.244392585,0.178517613,9.141646685,9.144057374,9.148296217,218,215,220,0.991918915,0.991390073,0.974763912,1791.675111,1698.547359,1
115.5999,38.65786621,-0.336935488,-0.199170805,112.0011,37.06276701,-0.257990523,-0.225352297,109.866,36.51200685,-0.12194668,-0.267734901,9.149566952,9.150594194,9.149487111,201,194,202,0.993900888,0.995194118,0.987450852,1494.43062,1373.648699,1
120.8298,31.72290705,-0.102645644,0.644263031,124.3906,30.64629882,-0.086643147,0.574004885,127.5211,29.40760709,-0.094208975,0.451931886,9.176833092,9.18062625,9.184036172,183,184,183,0.970597453,0.987307156,0.934953711,1006.342832,939.1956316,1
109.7249,19.70884116,1.175362885,-1.069995082,106.5233,19.59824628,1.397990958,-1.21028645,109.3755,20.1322254,1.794039218,-1.308255436,9.192653379,9.191539043,9.191360525,127,125,124,0.974309044,0.914606288,0.832792184,388.43842,384.0912571,0
114.043,38.19393081,-0.207831466,0.094232493,111.8973,38.43277706,-0.206589068,0.052740947,111.4381,37.80311057,-0.166969148,0.028687277,9.151400212,9.147691693,9.149064212,221,232,229,0.996633616,0.997711712,0.99564129,1458.776351,1477.078353,1
175.8985,30.43971087,1.051725129,-1.322018537,161.8038,23.17941556,1.000487614,-1.304733863,127.2547,12.68761711,0.345744906,-0.796781525,9.193812739,9.19926171,9.205207342,152,118,84,0.97350993,0.81945962,0.72156715,926.5759977,537.2853056,0
114.1016,27.10510058,0.607756212,0.564716973,117.5257,26.17066181,0.601080942,0.562960362,120.8589,25.97179991,0.686927986,0.543692927,9.182550761,9.185936518,9.187565171,179,165,182,0.983798239,0.989751074,0.970370675,734.6864774,684.9035395,0
122.7442,45.85581279,-0.818529689,-0.086798583,121.8565,43.53196191,-0.805351943,-0.06346014,118.6705,40.5442367,-0.778406845,-0.068413671,9.135189367,9.142277529,9.148364175,214,204,198,0.997389032,0.997111038,0.991830634,2102.755566,1895.031708,1
117.1592,38.16302471,0.30701592,0.583418935,116.4699,37.50632339,0.304449877,0.556508925,116.3313,36.44033398,0.278220757,0.492627727,9.157671049,9.158701249,9.161185011,222,224,219,0.993124958,0.994066023,0.982284968,1456.416455,1406.724294,1
107.0989,29.41071095,-0.49562735,-0.46786561,106.568,28.54342614,-0.490429987,-0.499665719,106.5408,26.4529041,-0.416460567,-0.586758599,9.169435421,9.171434873,9.176932004,168,163,161,0.997238695,0.990732064,0.983069763,864.9899188,814.727176,1
116.9675,28.82657877,1.018492881,0.966829132,117.6151,29.05830952,1.141739728,0.947701103,118.8322,27.78005117,1.265663043,0.952069128,9.181393734,9.181155333,9.184167485,179,188,181,0.990498417,0.991729802,0.978997402,830.9716438,844.385352,0
182.3508,37.39379279,-0.831190801,0.295305295,182.6585,35.48899939,-0.775727102,0.270590839,186.8143,31.87231111,-0.631178832,0.200274141,9.189416068,9.19152729,9.195779035,189,186,177,0.996892769,0.990930659,0.98058079,1398.295739,1259.469078,1
134.0442,41.99174498,-1.128824007,-0.341471191,133.0494,41.57045778,-1.143758438,-0.3311516,132.0603,40.74935906,-1.139240494,-0.332653708,9.157415428,9.157794139,9.159163952,185,183,179,0.998156005,0.9983865,0.997126311,1763.306646,1728.10296,0
92.5913,17.81568591,6.629079147,2.025106209,90.7558,18.0001824,6.848058388,2.054904536,92.711,17.77692547,6.385973578,1.952235845,9.193465061,9.192468296,9.193505723,151,156,155,0.971862268,0.981644268,0.955845066,317.3986643,324.0065664,0
125.7865,37.29382412,-1.10473906,0.015620645,126.3443,35.15218567,-1.084450891,0.051001261,126.3757,32.20338413,-1.020080791,0.065807265,9.165139724,9.170807317,9.177327409,183,182,183,0.997184549,0.996504888,0.991389975,1390.829318,1235.676158,1
126.0059,43.44476108,-1.039974985,0.50356862,123.7674,40.34225945,-0.972448072,0.478612419,120.5365,36.06428244,-0.813898828,0.441704416,9.152305876,9.158274958,9.166219991,193,190,199,0.993282887,0.989226795,0.973833228,1887.447265,1627.497897,1
77.0217,12.27098322,3.34086971,1.19069868,82.5227,12.6850733,3.27494794,1.299908113,89.829,12.35401793,3.647272247,1.338286682,9.198180611,9.199080561,9.201304337,114,116,117,0.950050655,0.976127088,0.933082205,150.5770291,160.9110847,0
